,Country,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
21843,Philippines,12.879721,121.774017,4/14/20,5223,335,295,4593,Western Pacific
21842,Peru,-9.19,-75.0152,4/14/20,10303,230,2869,7204,Americas
21841,Paraguay,-23.4425,-58.4438,4/14/20,159,7,22,130,Americas
21840,Papua New Guinea,-6.314993,143.95555,4/14/20,2,0,0,2,Western Pacific
21839,Panama,8.538,-80.7821,4/14/20,3472,94,61,3317,Americas
21838,Pakistan,30.3753,69.3451,4/14/20,6383,111,1446,4826,Eastern Mediterranean
21837,Oman,21.512583,55.923255,4/14/20,813,4,130,679,Eastern Mediterranean
21836,Norway,60.472,8.4689,4/14/20,6623,139,32,6452,Europe
21835,North Macedonia,41.6086,21.7453,4/14/20,908,44,86,778,Europe
21834,Nigeria,9.082,8.6753,4/14/20,373,11,99,263,Africa
21833,Niger,17.607789,8.081666,4/14/20,570,14,90,466,Africa
21832,Nicaragua,12.865416,-85.207229,4/14/20,9,1,4,4,Americas
21831,New Zealand,-40.9006,174.886,4/14/20,1366,9,628,729,Western Pacific
21827,Netherlands,12.5211,-69.9683,4/14/20,92,0,32,60,Europe
21828,Netherlands,12.1696,-68.99,4/14/20,14,1,10,3,Europe
21829,Netherlands,18.0425,-63.0548,4/14/20,52,9,5,38,Europe
21830,Netherlands,52.1326,5.2913,4/14/20,27419,2945,0,24474,Europe
21826,Nepal,28.1667,84.25,4/14/20,16,0,1,15,South-East Asia
21825,Namibia,-22.9576,18.4904,4/14/20,16,0,3,13,Africa
21894,Mozambique,-18.665695,35.529562,4/14/20,28,0,0,28,Africa
21824,Morocco,31.7917,-7.0926,4/14/20,1888,126,217,1545,Eastern Mediterranean
21823,Montenegro,42.708678,19.37439,4/14/20,283,4,46,233,Europe
21822,Mongolia,46.8625,103.8467,4/14/20,30,0,5,25,Western Pacific
21821,Monaco,43.7333,7.4167,4/14/20,93,1,6,86,Europe
21820,Moldova,47.4116,28.3699,4/14/20,1934,40,134,1760,Europe
21819,Mexico,23.6345,-102.5528,4/14/20,5399,406,1964,3029,Americas
21818,Mauritius,-20.348404,57.552152,4/14/20,324,9,51,264,Africa
21817,Mauritania,21.0079,-10.9408,4/14/20,7,1,2,4,Africa
21816,Malta,35.9375,14.3754,4/14/20,393,3,44,346,Europe
21902,Mali,17.570692,-3.996166,4/14/20,144,13,34,97,Africa
21815,Maldives,3.2028,73.2207,4/14/20,20,0,16,4,South-East Asia
21814,Malaysia,4.210484,101.975766,4/14/20,4987,82,2478,2427,Western Pacific
21914,Malawi,-13.2543,34.3015,4/14/20,16,2,0,14,Africa
21813,Madagascar,-18.766947,46.869107,4/14/20,108,0,23,85,Africa
21812,Luxembourg,49.8153,6.1296,4/14/20,3307,67,500,2740,Europe
21811,Lithuania,55.1694,23.8813,4/14/20,1070,29,101,940,Europe
21810,Liechtenstein,47.14,9.55,4/14/20,79,1,77,1,Europe
21899,Libya,26.3351,17.228331,4/14/20,35,1,9,25,Eastern Mediterranean
21809,Liberia,6.428055,-9.429499,4/14/20,59,6,4,49,Africa
21923,Lesotho,-29.61,28.2336,4/14/20,0,0,0,0,Africa
21808,Lebanon,33.8547,35.8623,4/14/20,641,21,80,540,Eastern Mediterranean
21807,Latvia,56.8796,24.6032,4/14/20,657,5,16,636,Europe
21898,Laos,19.85627,102.495496,4/14/20,19,0,1,18,Western Pacific
21806,Kyrgyzstan,41.20438,74.766098,4/14/20,430,5,71,354,Europe
21805,Kuwait,29.31166,47.481766,4/14/20,1355,3,176,1176,Eastern Mediterranean
21906,Kosovo,42.602636,20.902977,4/14/20,387,8,66,313,Europe
21803,Kenya,-0.0236,37.9062,4/14/20,216,9,41,166,Africa
21802,Kazakhstan,48.0196,66.9237,4/14/20,1232,14,203,1015,Europe
21801,Jordan,31.24,36.51,4/14/20,397,7,235,155,Eastern Mediterranean
21800,Japan,36.204824,138.252924,4/14/20,8277,170,799,7308,Western Pacific
21799,Jamaica,18.1096,-77.2975,4/14/20,73,4,19,50,Americas
21798,Italy,41.87194,12.56738,4/14/20,162488,21067,37130,104291,Europe
21797,Israel,31.046051,34.851612,4/14/20,12046,123,2195,9728,Europe
21796,Ireland,53.1424,-7.6921,4/14/20,11479,406,25,11048,Europe
21795,Iraq,33.223191,43.679291,4/14/20,1400,78,766,556,Eastern Mediterranean
21794,Iran,32.427908,53.688046,4/14/20,74877,4683,48129,22065,Eastern Mediterranean
21793,Indonesia,-0.7893,113.9213,4/14/20,4839,459,426,3954,South-East Asia
21792,India,20.593684,78.96288,4/14/20,11487,393,1359,9735,South-East Asia
21791,Iceland,64.9631,-19.0208,4/14/20,1720,8,989,723,Europe
21790,Hungary,47.1625,19.5033,4/14/20,1512,122,122,1268,Europe
21789,Honduras,15.2,-86.2419,4/14/20,407,26,7,374,Americas
21788,Holy See,41.9029,12.4534,4/14/20,8,0,2,6,Europe
21787,Haiti,18.9712,-72.2852,4/14/20,40,3,0,37,Americas
21786,Guyana,4.860416,-58.93018,4/14/20,47,6,8,33,Americas
21901,Guinea-Bissau,11.8037,-15.1804,4/14/20,38,0,0,38,Africa
21785,Guinea,9.9456,-9.6966,4/14/20,363,0,31,332,Africa
21784,Guatemala,15.7835,-90.2308,4/14/20,167,5,19,143,Americas
21893,Grenada,12.1165,-61.679,4/14/20,14,0,0,14,Americas
21754,Greenland,71.7069,-42.6043,4/14/20,11,0,11,0,Europe
21783,Greece,39.0742,21.8243,4/14/20,2170,101,269,1800,Europe
21782,Ghana,7.9465,-1.0232,4/14/20,636,8,17,611,Africa
21781,Germany,51.165691,10.451526,4/14/20,131359,3294,68200,59865,Europe
21780,Georgia,42.3154,43.3569,4/14/20,300,3,69,228,Europe
21779,Gambia,13.4432,-15.3101,4/14/20,9,1,2,6,Africa
21778,Gabon,-0.8037,11.6094,4/14/20,57,1,1,55,Africa
21768,France,3.9339,-53.1258,4/14/20,86,0,51,35,Europe
21769,France,-17.6797,149.4068,4/14/20,55,0,0,55,Europe
21770,France,16.265,-61.551,4/14/20,145,8,67,70,Europe
21771,France,-12.8275,45.166244,4/14/20,217,3,69,145,Europe
21772,France,-20.904305,165.618042,4/14/20,18,0,1,17,Europe
21773,France,-21.1151,55.5364,4/14/20,391,0,40,351,Europe
21774,France,17.9,-62.8333,4/14/20,6,0,4,2,Europe
21775,France,18.0708,-63.0501,4/14/20,32,2,11,19,Europe
21776,France,14.6415,-61.0242,4/14/20,157,6,50,101,Europe
21777,France,46.2276,2.2137,4/14/20,129257,15712,28512,85033,Europe
21916,France,46.8852,-56.3159,4/14/20,1,0,0,1,Europe
21767,Finland,61.92411,25.748151,4/14/20,3161,64,300,2797,Europe
21766,Fiji,-17.7134,178.065,4/14/20,16,0,0,16,Western Pacific
21765,Ethiopia,9.145,40.4897,4/14/20,82,3,14,65,Africa
21764,Eswatini,-26.5225,31.4659,4/14/20,15,0,8,7,Africa
21763,Estonia,58.5953,25.0136,4/14/20,1373,31,115,1227,Europe
21762,Eritrea,15.1794,39.7823,4/14/20,34,0,0,34,Africa
21761,Equatorial Guinea,1.6508,10.2679,4/14/20,41,0,4,37,Africa
21760,El Salvador,13.7942,-88.8965,4/14/20,149,6,25,118,Americas
21759,Egypt,26.820553,30.802498,4/14/20,2350,178,589,1583,Eastern Mediterranean
21758,Ecuador,-1.8312,-78.1834,4/14/20,7603,369,696,6538,Americas
21757,Dominican Republic,18.7357,-70.1627,4/14/20,3286,183,162,2941,Americas
21892,Dominica,15.415,-61.371,4/14/20,16,0,8,8,Americas
21756,Djibouti,11.8251,42.5903,4/14/20,363,2,53,308,Eastern Mediterranean
21753,Denmark,61.8926,-6.9118,4/14/20,184,0,163,21,Europe
21755,Denmark,56.2639,9.5018,4/14/20,6511,299,2515,3697,Europe
21752,Czechia,49.8175,15.473,4/14/20,6111,161,642,5308,Europe
21751,Cyprus,35.1264,33.4299,4/14/20,695,12,65,618,Europe
21750,Cuba,21.521757,-77.781167,4/14/20,766,21,132,613,Americas
21749,Croatia,45.1,15.2,4/14/20,1704,31,415,1258,Europe
21748,Cote d'Ivoire,7.54,-5.5471,4/14/20,638,6,114,518,Africa
21747,Costa Rica,9.7489,-83.7534,4/14/20,618,3,66,549,Americas
21746,Congo (Kinshasa),-4.0383,21.7587,4/14/20,241,20,20,201,Africa
21745,Congo (Brazzaville),-0.228,15.8277,4/14/20,60,5,5,50,Africa
21921,Comoros,-11.6455,43.3333,4/14/20,0,0,0,0,Africa
21744,Colombia,4.5709,-74.2973,4/14/20,2979,127,354,2498,Americas
21711,China,31.8257,117.2264,4/14/20,991,6,984,1,Western Pacific
21712,China,40.1824,116.4142,4/14/20,589,8,491,90,Western Pacific
21713,China,30.0572,107.874,4/14/20,579,6,570,3,Western Pacific
21714,China,26.0789,117.9874,4/14/20,353,1,329,23,Western Pacific
21715,China,35.7518,104.2861,4/14/20,139,2,136,1,Western Pacific
21716,China,23.3417,113.4244,4/14/20,1564,8,1458,98,Western Pacific
21717,China,23.8298,108.7881,4/14/20,254,2,252,0,Western Pacific
21718,China,26.8154,106.8748,4/14/20,146,2,144,0,Western Pacific
21719,China,19.1959,109.7453,4/14/20,168,6,162,0,Western Pacific
21720,China,39.549,116.1306,4/14/20,327,6,0,321,Western Pacific
21721,China,47.862,127.7615,4/14/20,819,13,470,336,Western Pacific
21722,China,37.8957,114.9042,4/14/20,1276,22,0,1254,Western Pacific
21723,China,22.3,114.2,4/14/20,1012,4,434,574,Western Pacific
21724,China,30.9756,112.2707,4/14/20,67803,3221,64363,219,Western Pacific
21725,China,27.6104,111.7088,4/14/20,1019,4,1014,1,Western Pacific
21726,China,44.0935,113.9448,4/14/20,190,1,91,98,Western Pacific
21727,China,32.9711,119.455,4/14/20,653,0,641,12,Western Pacific
21728,China,27.614,115.7221,4/14/20,937,1,936,0,Western Pacific
21729,China,43.6661,126.1923,4/14/20,100,1,96,3,Western Pacific
21730,China,41.2956,122.6085,4/14/20,145,2,138,5,Western Pacific
21731,China,22.1667,113.55,4/14/20,45,0,13,32,Western Pacific
21732,China,37.2692,106.1655,4/14/20,75,0,75,0,Western Pacific
21733,China,35.7452,95.9956,4/14/20,18,0,18,0,Western Pacific
21734,China,35.1917,108.8701,4/14/20,256,3,248,5,Western Pacific
21735,China,36.3427,118.1498,4/14/20,784,7,759,18,Western Pacific
21736,China,31.202,121.4491,4/14/20,618,7,468,143,Western Pacific
21737,China,37.5777,112.2922,4/14/20,173,0,135,38,Western Pacific
21738,China,30.6171,102.7103,4/14/20,560,3,548,9,Western Pacific
21739,China,39.3054,117.323,4/14/20,185,3,168,14,Western Pacific
21740,China,31.6927,88.0924,4/14/20,1,0,1,0,Western Pacific
21741,China,41.1129,85.2401,4/14/20,76,3,73,0,Western Pacific
21742,China,24.974,101.487,4/14/20,184,2,175,7,Western Pacific
21743,China,29.1832,120.0934,4/14/20,1267,1,1242,24,Western Pacific
21710,Chile,-35.6751,-71.543,4/14/20,8356,92,2646,5618,Americas
21709,Chad,15.4542,18.7322,4/14/20,23,0,2,21,Africa
21708,Central African Republic,6.6111,20.9394,4/14/20,11,0,4,7,Africa
21698,Canada,53.9333,-116.5765,4/14/20,1870,48,0,1822,Americas
21699,Canada,53.7267,-127.6476,4/14/20,1490,69,0,1421,Americas
21700,Canada,53.7609,-98.8139,4/14/20,246,4,0,242,Americas
21701,Canada,46.5653,-66.4619,4/14/20,116,0,0,116,Americas
21702,Canada,53.1355,-57.6604,4/14/20,244,3,0,241,Americas
21703,Canada,44.682,-63.7443,4/14/20,517,3,0,514,Americas
21704,Canada,51.2538,-85.3232,4/14/20,7953,334,0,7619,Americas
21705,Canada,46.5107,-63.4168,4/14/20,25,0,0,25,Americas
21706,Canada,52.9399,-73.5491,4/14/20,14248,435,0,13813,Americas
21707,Canada,52.9399,-106.4509,4/14/20,300,4,0,296,Americas
21904,Canada,64.8255,-124.8457,4/14/20,5,0,0,5,Americas
21905,Canada,64.2823,-135,4/14/20,8,0,0,8,Americas
21697,Cameroon,3.848,11.5021,4/14/20,848,14,130,704,Africa
21696,Cambodia,11.55,104.9167,4/14/20,122,0,91,31,Western Pacific
21695,Cabo Verde,16.5388,-23.0418,4/14/20,11,1,1,9,Africa
21912,Burundi,-3.3731,29.9189,4/14/20,5,1,0,4,Africa
21907,Burma,21.9162,95.956,4/14/20,63,4,2,57,South-East Asia
21694,Burkina Faso,12.2383,-1.5616,4/14/20,528,30,177,321,Africa
21693,Bulgaria,42.7339,25.4858,4/14/20,713,35,81,597,Europe
21692,Brunei,4.5353,114.7277,4/14/20,136,1,107,28,Western Pacific
21691,Brazil,-14.235,-51.9253,4/14/20,25262,1532,3046,20684,Americas
21911,Botswana,-22.3285,24.6849,4/14/20,13,1,0,12,Africa
21690,Bosnia and Herzegovina,43.9159,17.6791,4/14/20,1083,40,236,807,Europe
21689,Bolivia,-16.2902,-63.5887,4/14/20,354,28,6,320,Americas
21688,Bhutan,27.5142,90.4336,4/14/20,5,0,2,3,South-East Asia
21687,Benin,9.3077,2.3158,4/14/20,35,1,18,16,Africa
21897,Belize,17.1899,-88.4976,4/14/20,18,2,0,16,Americas
21686,Belgium,50.8333,4.469936,4/14/20,31119,4157,6868,20094,Europe
21685,Belarus,53.7098,27.9534,4/14/20,3281,33,203,3045,Europe
21684,Barbados,13.1939,-59.5432,4/14/20,72,4,13,55,Americas
21683,Bangladesh,23.685,90.3563,4/14/20,1012,46,42,924,South-East Asia
21682,Bahrain,26.0275,50.55,4/14/20,1528,7,645,876,Eastern Mediterranean
21681,Bahamas,25.025885,-78.035889,4/14/20,49,8,6,35,Americas
21680,Azerbaijan,40.1431,47.5769,4/14/20,1197,13,351,833,Europe
21679,Austria,47.5162,14.5501,4/14/20,14226,384,7633,6209,Europe
21671,Australia,-35.4735,149.0124,4/14/20,103,2,72,29,Western Pacific
21672,Australia,-33.8688,151.2093,4/14/20,2870,25,4,2841,Western Pacific
21673,Australia,-12.4634,130.8456,4/14/20,28,0,6,22,Western Pacific
21674,Australia,-27.4698,153.0251,4/14/20,998,5,442,551,Western Pacific
21675,Australia,-34.9285,138.6007,4/14/20,433,4,240,189,Western Pacific
21676,Australia,-42.8821,147.3272,4/14/20,165,6,53,106,Western Pacific
21677,Australia,-37.8136,144.9631,4/14/20,1291,14,1118,159,Western Pacific
21678,Australia,-31.9505,115.8605,4/14/20,527,6,251,270,Western Pacific
21670,Armenia,40.0691,45.0382,4/14/20,1067,16,265,786,Europe
21669,Argentina,-38.4161,-63.6167,4/14/20,2277,102,559,1616,Americas
21668,Antigua and Barbuda,17.0608,-61.7964,4/14/20,23,2,3,18,Americas
21667,Angola,-11.2027,17.8739,4/14/20,19,2,5,12,Africa
21666,Andorra,42.5063,1.5218,4/14/20,659,31,128,500,Europe
21665,Algeria,28.0339,1.6596,4/14/20,2070,326,691,1053,Africa
21664,Albania,41.1533,20.1683,4/14/20,475,24,248,203,Europe
21663,Afghanistan,33.93911,67.709953,4/14/20,714,23,40,651,Eastern Mediterranean
22152,Zimbabwe,-19.015438,29.154857,4/15/20,23,3,1,19,Africa
22151,Zambia,-13.133897,27.849332,4/15/20,48,2,30,16,Africa
22181,Yemen,15.552727,48.516388,4/15/20,1,0,0,1,Eastern Mediterranean
22179,Western Sahara,24.2155,-12.8858,4/15/20,6,0,0,6,Africa
22161,West Bank and Gaza,31.9522,35.2332,4/15/20,291,2,63,226,Eastern Mediterranean
22150,Vietnam,14.058324,108.277199,4/15/20,267,0,171,96,Western Pacific
22149,Venezuela,6.4238,-66.5897,4/15/20,197,9,111,77,Americas
22148,Uzbekistan,41.377491,64.585262,4/15/20,1302,4,107,1191,Europe
22147,US,40,-100,4/15/20,637974,33329,52096,552549,Americas
22146,Uruguay,-32.5228,-55.7658,4/15/20,493,9,272,212,Americas
22139,United Kingdom,32.3078,-64.7505,4/15/20,81,5,33,43,Europe
22140,United Kingdom,19.3133,-81.2546,4/15/20,54,1,6,47,Europe
22141,United Kingdom,49.3723,-2.3644,4/15/20,447,15,69,363,Europe
22142,United Kingdom,36.1408,-5.3536,4/15/20,131,0,104,27,Europe
22143,United Kingdom,54.2361,-4.5481,4/15/20,256,4,151,101,Europe
22144,United Kingdom,16.742498,-62.187366,4/15/20,11,0,1,10,Europe
22145,United Kingdom,55.3781,-3.436,4/15/20,106458,14927,0,91531,Europe
22169,United Kingdom,18.2206,-63.0686,4/15/20,3,0,1,2,Europe
22170,United Kingdom,18.4207,-64.64,4/15/20,3,0,2,1,Europe
22171,United Kingdom,21.694,-71.7979,4/15/20,10,1,0,9,Europe
22176,United Kingdom,-51.7963,-59.5236,4/15/20,11,0,1,10,Europe
22138,United Arab Emirates,23.424076,53.847818,4/15/20,5365,33,1034,4298,Eastern Mediterranean
22137,Ukraine,48.3794,31.1656,4/15/20,3764,108,143,3513,Europe
22136,Uganda,1.373333,32.290275,4/15/20,55,0,12,43,Africa
22135,Turkey,38.9637,35.2433,4/15/20,69392,1518,5674,62200,Europe
22134,Tunisia,33.886917,9.537499,4/15/20,780,35,43,702,Eastern Mediterranean
22133,Trinidad and Tobago,10.6918,-61.2225,4/15/20,114,8,19,87,Americas
22132,Togo,8.6195,0.8248,4/15/20,81,3,35,43,Africa
22157,Timor-Leste,-8.874217,125.727539,4/15/20,8,0,0,8,South-East Asia
22131,Thailand,15.870032,100.992541,4/15/20,2643,43,1497,1103,South-East Asia
22130,Tanzania,-6.369028,34.888822,4/15/20,88,4,11,73,Africa
22183,Tajikistan,38.861,71.2761,4/15/20,0,0,0,0,Europe
22129,Taiwan*,23.7,121,4/15/20,395,6,124,265,Western Pacific
22156,Syria,34.802075,38.996815,4/15/20,33,2,0,31,Eastern Mediterranean
22128,Switzerland,46.8182,8.2275,4/15/20,26336,1239,15400,9697,Europe
22127,Sweden,60.128161,18.643501,4/15/20,11927,1203,0,10724,Europe
22126,Suriname,3.9193,-56.0278,4/15/20,10,1,6,3,Americas
22125,Sudan,12.8628,30.2176,4/15/20,32,5,4,23,Eastern Mediterranean
22124,Sri Lanka,7.873054,80.771797,4/15/20,238,7,63,168,South-East Asia
22123,Spain,40.463667,-3.74922,4/15/20,177644,18708,70853,88083,Europe
22178,South Sudan,6.877,31.307,4/15/20,4,0,0,4,Africa
22065,South Korea,35.907757,127.766922,4/15/20,10591,225,7616,2750,Western Pacific
22122,South Africa,-30.5595,22.9375,4/15/20,2506,34,410,2062,Africa
22121,Somalia,5.152149,46.199616,4/15/20,80,5,2,73,Eastern Mediterranean
22120,Slovenia,46.1512,14.9955,4/15/20,1248,61,165,1022,Europe
22119,Slovakia,48.669,19.699,4/15/20,863,6,151,706,Europe
22118,Singapore,1.2833,103.8333,4/15/20,3699,10,652,3037,Western Pacific
22174,Sierra Leone,8.460555,-11.779889,4/15/20,13,0,0,13,Africa
22117,Seychelles,-4.6796,55.492,4/15/20,11,0,0,11,Africa
22116,Serbia,44.0165,21.0059,4/15/20,4873,99,0,4774,Europe
22115,Senegal,14.4974,-14.4524,4/15/20,314,2,190,122,Africa
22114,Saudi Arabia,23.885942,45.079162,4/15/20,5862,79,931,4852,Eastern Mediterranean
22180,Sao Tome and Principe,0.1864,6.6131,4/15/20,4,0,0,4,Africa
22113,San Marino,43.9424,12.4578,4/15/20,372,36,53,283,Europe
22112,Saint Vincent and the Grenadines,12.9843,-61.2872,4/15/20,12,0,1,11,Americas
22111,Saint Lucia,13.9094,-60.9789,4/15/20,15,0,11,4,Americas
22164,Saint Kitts and Nevis,17.357822,-62.782998,4/15/20,14,0,0,14,Americas
22110,Rwanda,-1.9403,29.8739,4/15/20,136,0,54,82,Africa
22109,Russia,61.52401,105.318756,4/15/20,24490,198,1986,22306,Europe
22108,Romania,45.9432,24.9668,4/15/20,7216,372,1217,5627,Europe
22107,Qatar,25.3548,51.1839,4/15/20,3711,7,406,3298,Eastern Mediterranean
22106,Portugal,39.3999,-8.2245,4/15/20,18091,599,383,17109,Europe
22105,Poland,51.9194,19.1451,4/15/20,7582,286,668,6628,Europe
22104,Philippines,12.879721,121.774017,4/15/20,5453,349,353,4751,Western Pacific
22103,Peru,-9.19,-75.0152,4/15/20,11475,254,3108,8113,Americas
22102,Paraguay,-23.4425,-58.4438,4/15/20,161,8,23,130,Americas
22101,Papua New Guinea,-6.314993,143.95555,4/15/20,2,0,0,2,Western Pacific
22100,Panama,8.538,-80.7821,4/15/20,3574,95,72,3407,Americas
22099,Pakistan,30.3753,69.3451,4/15/20,6919,128,1645,5146,Eastern Mediterranean
22098,Oman,21.512583,55.923255,4/15/20,910,4,131,775,Eastern Mediterranean
22097,Norway,60.472,8.4689,4/15/20,6740,150,32,6558,Europe
22096,North Macedonia,41.6086,21.7453,4/15/20,974,45,98,831,Europe
22095,Nigeria,9.082,8.6753,4/15/20,407,12,128,267,Africa
22094,Niger,17.607789,8.081666,4/15/20,584,14,90,480,Africa
22093,Nicaragua,12.865416,-85.207229,4/15/20,9,1,4,4,Americas
22092,New Zealand,-40.9006,174.886,4/15/20,1386,9,728,649,Western Pacific
22088,Netherlands,12.5211,-69.9683,4/15/20,93,1,39,53,Europe
22089,Netherlands,12.1696,-68.99,4/15/20,14,1,10,3,Europe
22090,Netherlands,18.0425,-63.0548,4/15/20,53,9,5,39,Europe
22091,Netherlands,52.1326,5.2913,4/15/20,28153,3134,0,25019,Europe
22087,Nepal,28.1667,84.25,4/15/20,16,0,1,15,South-East Asia
22086,Namibia,-22.9576,18.4904,4/15/20,16,0,3,13,Africa
22155,Mozambique,-18.665695,35.529562,4/15/20,29,0,0,29,Africa
22085,Morocco,31.7917,-7.0926,4/15/20,2024,127,229,1668,Eastern Mediterranean
22084,Montenegro,42.708678,19.37439,4/15/20,288,4,55,229,Europe
22083,Mongolia,46.8625,103.8467,4/15/20,30,0,5,25,Western Pacific
22082,Monaco,43.7333,7.4167,4/15/20,93,3,12,78,Europe
22081,Moldova,47.4116,28.3699,4/15/20,2049,46,171,1832,Europe
22080,Mexico,23.6345,-102.5528,4/15/20,5847,449,2125,3273,Americas
22079,Mauritius,-20.348404,57.552152,4/15/20,324,9,65,250,Africa
22078,Mauritania,21.0079,-10.9408,4/15/20,7,1,2,4,Africa
22077,Malta,35.9375,14.3754,4/15/20,399,3,44,352,Europe
22163,Mali,17.570692,-3.996166,4/15/20,148,13,34,101,Africa
22076,Maldives,3.2028,73.2207,4/15/20,22,0,16,6,South-East Asia
22075,Malaysia,4.210484,101.975766,4/15/20,5072,83,2647,2342,Western Pacific
22175,Malawi,-13.2543,34.3015,4/15/20,16,2,0,14,Africa
22074,Madagascar,-18.766947,46.869107,4/15/20,110,0,29,81,Africa
22073,Luxembourg,49.8153,6.1296,4/15/20,3373,69,526,2778,Europe
22072,Lithuania,55.1694,23.8813,4/15/20,1091,30,138,923,Europe
22071,Liechtenstein,47.14,9.55,4/15/20,79,1,77,1,Europe
22160,Libya,26.3351,17.228331,4/15/20,48,1,9,38,Eastern Mediterranean
22070,Liberia,6.428055,-9.429499,4/15/20,59,6,4,49,Africa
22184,Lesotho,-29.61,28.2336,4/15/20,0,0,0,0,Africa
22069,Lebanon,33.8547,35.8623,4/15/20,658,21,85,552,Eastern Mediterranean
22068,Latvia,56.8796,24.6032,4/15/20,666,5,44,617,Europe
22159,Laos,19.85627,102.495496,4/15/20,19,0,1,18,Western Pacific
22067,Kyrgyzstan,41.20438,74.766098,4/15/20,449,5,78,366,Europe
22066,Kuwait,29.31166,47.481766,4/15/20,1405,3,206,1196,Eastern Mediterranean
22167,Kosovo,42.602636,20.902977,4/15/20,387,8,66,313,Europe
22064,Kenya,-0.0236,37.9062,4/15/20,225,10,53,162,Africa
22063,Kazakhstan,48.0196,66.9237,4/15/20,1295,16,240,1039,Europe
22062,Jordan,31.24,36.51,4/15/20,401,7,250,144,Eastern Mediterranean
22061,Japan,36.204824,138.252924,4/15/20,8835,186,853,7796,Western Pacific
22060,Jamaica,18.1096,-77.2975,4/15/20,125,5,21,99,Americas
22059,Italy,41.87194,12.56738,4/15/20,165155,21645,38092,105418,Europe
22058,Israel,31.046051,34.851612,4/15/20,12501,130,2563,9808,Europe
22057,Ireland,53.1424,-7.6921,4/15/20,12547,444,77,12026,Europe
22056,Iraq,33.223191,43.679291,4/15/20,1415,79,812,524,Eastern Mediterranean
22055,Iran,32.427908,53.688046,4/15/20,76389,4777,49933,21679,Eastern Mediterranean
22054,Indonesia,-0.7893,113.9213,4/15/20,5136,469,446,4221,South-East Asia
22053,India,20.593684,78.96288,4/15/20,12322,405,1432,10485,South-East Asia
22052,Iceland,64.9631,-19.0208,4/15/20,1727,8,1077,642,Europe
22051,Hungary,47.1625,19.5033,4/15/20,1579,134,192,1253,Europe
22050,Honduras,15.2,-86.2419,4/15/20,419,31,9,379,Americas
22049,Holy See,41.9029,12.4534,4/15/20,8,0,2,6,Europe
22048,Haiti,18.9712,-72.2852,4/15/20,41,3,0,38,Americas
22047,Guyana,4.860416,-58.93018,4/15/20,55,6,8,41,Americas
22162,Guinea-Bissau,11.8037,-15.1804,4/15/20,43,0,0,43,Africa
22046,Guinea,9.9456,-9.6966,4/15/20,404,1,31,372,Africa
22045,Guatemala,15.7835,-90.2308,4/15/20,180,5,19,156,Americas
22154,Grenada,12.1165,-61.679,4/15/20,14,0,0,14,Americas
22015,Greenland,71.7069,-42.6043,4/15/20,11,0,11,0,Europe
22044,Greece,39.0742,21.8243,4/15/20,2192,102,269,1821,Europe
22043,Ghana,7.9465,-1.0232,4/15/20,636,8,17,611,Africa
22042,Germany,51.165691,10.451526,4/15/20,134753,3804,72600,58349,Europe
22041,Georgia,42.3154,43.3569,4/15/20,306,3,71,232,Europe
22040,Gambia,13.4432,-15.3101,4/15/20,9,1,2,6,Africa
22039,Gabon,-0.8037,11.6094,4/15/20,80,1,4,75,Africa
22029,France,3.9339,-53.1258,4/15/20,86,0,51,35,Europe
22030,France,-17.6797,149.4068,4/15/20,55,0,0,55,Europe
22031,France,16.265,-61.551,4/15/20,145,8,67,70,Europe
22032,France,-12.8275,45.166244,4/15/20,217,3,69,145,Europe
22033,France,-20.904305,165.618042,4/15/20,18,0,1,17,Europe
22034,France,-21.1151,55.5364,4/15/20,391,0,237,154,Europe
22035,France,17.9,-62.8333,4/15/20,6,0,4,2,Europe
22036,France,18.0708,-63.0501,4/15/20,35,2,13,20,Europe
22037,France,14.6415,-61.0242,4/15/20,158,8,73,77,Europe
22038,France,46.2276,2.2137,4/15/20,132473,17148,30440,84885,Europe
22177,France,46.8852,-56.3159,4/15/20,1,0,0,1,Europe
22028,Finland,61.92411,25.748151,4/15/20,3237,72,300,2865,Europe
22027,Fiji,-17.7134,178.065,4/15/20,16,0,0,16,Western Pacific
22026,Ethiopia,9.145,40.4897,4/15/20,85,3,15,67,Africa
22025,Eswatini,-26.5225,31.4659,4/15/20,15,0,8,7,Africa
22024,Estonia,58.5953,25.0136,4/15/20,1400,35,117,1248,Europe
22023,Eritrea,15.1794,39.7823,4/15/20,35,0,0,35,Africa
22022,Equatorial Guinea,1.6508,10.2679,4/15/20,51,0,4,47,Africa
22021,El Salvador,13.7942,-88.8965,4/15/20,159,6,30,123,Americas
22020,Egypt,26.820553,30.802498,4/15/20,2505,183,589,1733,Eastern Mediterranean
22019,Ecuador,-1.8312,-78.1834,4/15/20,7858,388,780,6690,Americas
22018,Dominican Republic,18.7357,-70.1627,4/15/20,3614,189,208,3217,Americas
22153,Dominica,15.415,-61.371,4/15/20,16,0,8,8,Americas
22017,Djibouti,11.8251,42.5903,4/15/20,435,2,71,362,Eastern Mediterranean
22014,Denmark,61.8926,-6.9118,4/15/20,184,0,166,18,Europe
22016,Denmark,56.2639,9.5018,4/15/20,6681,309,2748,3624,Europe
22013,Czechia,49.8175,15.473,4/15/20,6216,166,819,5231,Europe
